id,title,date,source_raw,source_normalized,priority,featured,status,created_at,updated_at,author,in_last_30d,in_last_90d,days_since_today,tier_noticias,tier_archivo_today,on_homepage_today,ever_top6_current_formula,days_in_top6_current_formula,first_top6_date_current_formula,days_publish_to_first_top6_current_formula,tiebreak_decided_days,tiebreak_pushed_out_days,hard_figure_disclosed_detected,chart_worthy_data_detected,names_entity_detected,entities_detected,axis_a_proximity,axis_a_method,axis_a_why,axis_b_magnitude,axis_b_method,axis_b_why,exclusive_first_report,exclusive_first_report_method,exclusive_first_report_why,continues_existing_thread,continues_existing_thread_method,continues_existing_thread_why,affects_multiple_markets,affects_multiple_markets_method,affects_multiple_markets_why,proprietary_analysis,proprietary_analysis_method,proprietary_analysis_why,unconfirmed_rumor,unconfirmed_rumor_method,unconfirmed_rumor_why,points_base,points_modifier,points_total,decade,ever_top6_counterfactual,days_in_top6_counterfactual,newly_surfaced_under_counterfactual
fifa-vende-el-pasto-que-pago-nueva-jersey,FIFA vende el pasto que pagó Nueva Jersey,2026-07-21,industry-shots,noticias,2,False,published,2026-07-21 19:55:23.968103+00,2026-07-23 12:59:29.812+00,,True,True,28,sm,1,False,True,2,2026-07-21,0,2,0,True,False,True,FIFA,intl_no_latam,judged,Concerns FIFA and New Jersey (US); no LATAM/Mexico link.,transaction_figures,judged,"Grass pieces sold for US$450-US$3,000 each, with US$11.2M potential across editions.",False,judged,No exclusivity claim; sourced to NYT/The Athletic.,False,judged,No explicit reference to a prior Playbook story.,False,judged,Concerns a single sale program tied to the US host state.,False,judged,Figures and framing are attributed to NYT/The Athletic reporting.,False,judged,Sale and pricing are reported as fact.,35,10,45,4,True,2,False
nba-y-wnba-amplian-su-alianza-con-tiktok,NBA y WNBA amplían su alianza con TikTok,2026-07-21,industry-shots,noticias,2,False,published,2026-07-21 19:55:24.011335+00,2026-07-23 12:59:30.342+00,,True,True,28,sm,1,False,True,2,2026-07-21,0,2,0,True,False,True,NBA,intl_no_latam,judged,About NBA/WNBA and TikTok globally; no LATAM/Mexico angle given.,commercial_no_figures,judged,Partnership expansion is described with engagement stats but no dollar figure for the deal.,False,judged,No exclusivity claim.,False,judged,No explicit reference to a prior Playbook story.,False,judged,No distinct country markets are named.,False,judged,Reports league-provided stats without a distinct Playbook analysis.,False,judged,"Expansion is reported as agreed, not speculative.",20,10,30,3,False,0,False
japon-entra-en-los-planes-globales-de-expansion-de-la-nfl,Japón entra en los planes globales de expansión de la NFL,2026-07-21,industry-shots,noticias,2,False,published,2026-07-21 19:55:24.055534+00,2026-07-23 12:59:30.28+00,,True,True,28,sm,1,False,False,0,,,2,2,False,False,True,NFL,intl_latam_effect,judged,Story is about NFL/Japan expansion but explicitly names Mexico as an existing regular-season market in the same expansion context.,update_context,judged,NFL is still evaluating candidate countries; no new structural or transactional event has occurred yet.,False,judged,No exclusivity claim; sourced to CBS Sports.,False,judged,No explicit reference to a prior Playbook story.,True,judged,"Explicitly names Japan plus existing markets London, Germany, Brazil and Mexico, and a list of ~10 candidate countries.",False,judged,Reports CBS Sports' framing without an original Playbook analysis.,False,judged,"Framed as evaluation under consideration, not explicit rumor language like 'se rumora' or 'podría'.",25,9,34,3,False,0,False
lana-fifa-super-bowl-halftime,El Super Bowl de la FIFA,2026-07-17,la-lana,la-lana,5,False,published,2026-07-21 18:27:16.799405+00,2026-08-01 10:17:49.629+00,,False,True,32,,4,False,True,6,2026-07-17,0,0,0,False,False,True,FIFA;NFL,intl_no_latam,judged,Story is about the FIFA World Cup final halftime show with no LATAM/Mexico link.,commercial_no_figures,judged,New halftime show format described; text explicitly notes no public commercial figure exists yet.,False,judged,No exclusivity claim.,False,judged,No explicit reference to a prior Playbook story.,False,judged,"Single global event, no distinct country markets discussed.",True,judged,Contains an explicit 'Opinión de Playbook' section with original framing.,False,judged,"Plans are reported as confirmed/planned, not speculative.",20,10,30,3,False,0,False
liga-mx-sin-ascenso-descenso,Liga MX elimina el ascenso y descenso de manera definitiva,2026-07-16,industry-shots,noticias,5,False,published,2026-07-21 18:27:16.848101+00,2026-07-31 13:30:54.692+00,,False,True,33,lg,4,False,True,5,2026-07-16,0,0,0,False,False,True,Liga MX,mexico,judged,Story is specifically about Liga MX's official 2026-27 regulations.,structural,judged,Permanent elimination of promotion/relegation is a major rule/regulatory change codified in the league's reglamento.,False,judged,No exclusivity claim in the text.,False,judged,"No explicit reference to a prior Playbook story, despite describing a years-long trend.",False,judged,Confined to the Mexican league (Liga MX and Expansión).,True,judged,Includes an 'Opinión de Playbook' section assessing the tradeoffs of the new model.,False,judged,"Confirmed via the published official reglamento, not speculation.",80,10,90,9,True,12,False
brasil-apuestas-regulacion,Brasil frena la publicidad de apuestas. México debería estar tomando nota.,2026-07-16,industry-shots,noticias,4,False,published,2026-07-21 18:27:16.940997+00,2026-07-23 12:59:30.533+00,,False,True,33,md,3,False,True,5,2026-07-16,0,0,0,False,False,False,,latam_regional,judged,"Core reported event (new betting-ad rules) is in Brazil, a non-Mexico LATAM country, with an explicit editorial comparison to Mexico.",structural,judged,A government regulatory tightening of betting advertising rules.,False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,True,judged,Explicitly discusses both the Brazilian market and the parallel Mexican market.,True,judged,Includes an 'Opinión de Playbook' section drawing an explicit warning/lesson for Mexico's regulatory timing.,False,judged,"Presented as a confirmed forthcoming regulatory package, not speculation.",70,11,81,8,True,7,False
nfl-fanatics-football-x-football,La NFL entra al mercado global de fútbol por la puerta del streetwear,2026-07-16,industry-shots,noticias,3,False,published,2026-07-21 18:27:17.252085+00,2026-07-23 12:59:30.585+00,,False,True,33,sm,2,False,True,5,2026-07-16,0,0,0,False,False,True,Chiefs;NFL,intl_latam_effect,judged,NFL/Fanatics global product launch explicitly names Ciudad de México as one of the first launch markets.,commercial_no_figures,judged,A merchandise/streetwear collection launch with no dollar figures disclosed.,False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,True,judged,"Explicitly lists multiple launch markets: Ciudad de México, Londres, Madrid, París, Múnich, Río de Janeiro y Melbourne.",True,judged,Includes an 'Opinión de Playbook' section interpreting the NFL's fashion-first global growth strategy.,False,judged,"Presented as a confirmed launch with named markets and dates, not speculation.",35,15,50,5,True,5,False
mls-oportunidad-post-mundial,Don Garber llama a EE.UU. el mercado de oro del fútbol,2026-07-16,industry-shots,noticias,3,False,published,2026-07-21 18:27:17.305502+00,2026-07-23 12:59:30.629+00,,False,True,33,sm,2,False,True,5,2026-07-16,0,0,0,True,False,True,MLS,intl_no_latam,judged,Story is about the US/MLS market and Garber's comments; no LATAM/Mexico angle mentioned.,update_context,judged,Garber celebrates World Cup outcomes and cites existing MLS scale/valuation; no new deal or structural event.,False,judged,No claim of exclusivity or first-to-report.,False,judged,No explicit reference to a prior Playbook story.,False,judged,Focused solely on the US/MLS market.,False,judged,Reports Garber's quote and league stats without a distinct Playbook analysis section.,False,judged,"Presented as Garber's on-record statement, not speculation.",10,10,20,2,False,0,False
bundesliga-derechos-eeuu-versant,Bundesliga cambia ESPN por Versant para sus derechos en EE.UU.,2026-07-16,industry-shots,noticias,2,False,published,2026-07-21 18:27:17.446351+00,2026-07-23 12:59:30.483+00,,False,True,33,sm,1,False,False,0,,,0,0,False,False,True,LaLiga;Premier League,intl_no_latam,judged,Bundesliga/Versant deal is about US distribution rights; no LATAM link given.,commercial_no_figures,judged,A signed five-year rights deal is described but no dollar figure is disclosed.,False,judged,No exclusivity claim in the text.,False,judged,No reference to a prior Playbook story.,False,judged,Deal covers only the US market.,False,judged,"Commentary is speculative framing, not a labeled original analysis.",False,judged,"Deal is stated as signed ('firmó'), not rumored.",20,4,24,2,False,0,False
atp-wta-fusion-detenida,ATP y WTA frenan otra vez su posible fusión comercial,2026-07-16,industry-shots,noticias,2,False,published,2026-07-21 18:27:17.493011+00,2026-07-23 12:59:30.674+00,,False,True,33,sm,1,False,False,0,,,0,0,False,False,False,,intl_no_latam,judged,Concerns global ATP/WTA governance with no LATAM/Mexico angle.,update_context,judged,"Talks were halted (again), not a new completed structural or transactional event.",False,judged,No exclusivity claim.,False,judged,References a general pattern of failed talks ('otra vez') but not a specific prior Playbook story.,False,judged,"Concerns two tennis organizations, not multiple national markets.",False,judged,"General editorial framing, no labeled Playbook analysis.",False,judged,"Reported as a factual halt in negotiations, not rumor language.",10,0,10,1,False,0,False
fmf-multa-fan-id,La FMF pagará MX$42.8 millones por cómo manejó los datos del Fan ID,2026-07-14,industry-shots,noticias,5,False,published,2026-07-21 18:27:16.893496+00,2026-07-21 18:27:16.893496+00,,False,True,35,lg,4,False,True,7,2026-07-14,0,0,0,True,False,False,,mexico,judged,Story is specifically about the FMF and a Mexican regulator's sanction over Fan ID data handling.,structural,judged,A regulatory sanction over data-privacy compliance rather than a commercial deal.,False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story on Fan ID.,False,judged,Confined to Mexico (FMF and the Mexican regulator).,True,judged,Includes an 'Opinión de Playbook' section with original commentary on precedent and data risk.,False,judged,The fine and its cause are presented as a confirmed regulatory finding.,80,12,92,9,True,9,False
afa-investigacion-fbi,El FBI investiga a la AFA por más de US$300m en operaciones financieras,2026-07-14,industry-shots,noticias,4,False,published,2026-07-21 18:27:17.036034+00,2026-07-23 12:59:30.715+00,,False,True,35,md,3,False,True,3,2026-07-14,0,1,0,True,False,True,FIFA,latam_regional,judged,"Core subject is the AFA (Argentina), a non-Mexico LATAM entity, even though the FBI/US authorities are investigating.",structural,judged,"A federal investigation into governance/financial conduct of a federation, not a completed transaction.",False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,True,judged,Explicitly involves money moving through the US financial system tied to an Argentine federation.,True,judged,Includes an 'Opinión de Playbook' section framing the broader implications for football finance control.,False,judged,"Reported as a confirmed, ongoing FBI/federal investigation rather than speculation, even though no charges have been filed.",70,21,91,9,True,7,False
seahawks-khosla-record-nfl,"La familia Khosla compra los Seahawks por US$9,612m y rompe el récord de la NFL",2026-07-14,industry-shots,noticias,4,False,published,2026-07-21 18:27:17.149022+00,2026-07-23 12:59:30.758+00,,False,True,35,md,3,False,True,2,2026-07-14,0,1,1,True,False,True,49ers;Commanders;NFL;Seahawks,intl_no_latam,judged,NFL franchise sale story (Seahawks/US) with no LATAM/Mexico link.,transaction_figures,judged,"Disclosed confirmed sale price of US$9,612 million.",False,judged,No exclusivity claim in the text.,False,judged,"No explicit reference to Playbook's own prior coverage, despite following the earlier sale process.",False,judged,Confined to the NFL/US market.,True,judged,Includes an 'Opinión de Playbook' section analyzing what the price signals about NFL franchise scarcity.,False,judged,"Deal is presented as agreed, pending only formal NFL owner approval.",35,16,51,5,True,2,False
fifa-mundial-64-equipos,FIFA quiere crecer el Mundial de 48 a 64 equipos para 2030,2026-07-14,industry-shots,noticias,4,False,published,2026-07-21 18:27:17.206235+00,2026-07-23 12:59:30.861+00,,False,True,35,md,3,False,True,2,2026-07-14,0,1,1,False,False,True,Conmebol;FIFA,intl_latam_effect,judged,"International FIFA story that explicitly names a Conmebol proposal and LATAM host countries (Argentina, Uruguay, Paraguay) for 2030.",structural,judged,A proposed major rule/format change to the World Cup (48 to 64 teams).,False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,True,judged,"Explicitly names multiple 2030 host countries (Spain, Portugal, Morocco, Argentina, Uruguay, Paraguay).",True,judged,Includes an 'Opinión de Playbook' section speculating on FIFA's future direction.,False,judged,"Confirmed directly by Infantino as something that will be formally discussed, not rumor.",60,15,75,7,True,7,False
barcelona-barca-play,El Barça convierte su app en una plataforma de negocio propia,2026-07-14,industry-shots,noticias,3,False,published,2026-07-21 18:27:17.355136+00,2026-07-23 12:59:30.804+00,,False,True,35,sm,2,False,True,2,2026-07-14,0,0,0,True,False,True,Barcelona;LaLiga;Manchester City;NBA,intl_latam_effect,judged,Story about FC Barcelona's platform explicitly notes relevance to clubs in Mexico and LATAM in the Playbook opinion section.,commercial_no_figures,judged,"Platform launch with usage stats (800,000 users) but no dollar figures disclosed.",False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,False,judged,"The Mexico/LATAM mention is an editorial aside on relevance, not a direct effect of the Barça Play launch itself.",True,judged,Includes an 'Opinión de Playbook' section drawing a broader lesson for club direct-to-consumer strategy.,False,judged,"Presented as a confirmed launch with reported usage figures, not speculation.",35,16,51,5,True,2,False
netflix-home-run-derby,Netflix se estrena en el béisbol y ya rediseñó el formato,2026-07-14,industry-shots,noticias,3,False,published,2026-07-21 18:27:17.399319+00,2026-07-31 13:30:55.267+00,,False,True,35,sm,2,False,True,2,2026-07-14,0,0,0,False,False,True,MLB,intl_no_latam,judged,"Story about Netflix, MLB, and ESPN in the US, no LATAM/Mexico mention.",commercial_no_figures,judged,Netflix's exclusive broadcast/production deal is described without a disclosed dollar figure.,False,judged,No exclusivity claim by Playbook itself in the text.,False,judged,No reference to a prior Playbook story.,False,judged,Confined to the US MLB/Netflix/ESPN market.,True,judged,Includes an 'Opinión de Playbook' section framing Netflix's broader sports strategy pattern.,False,judged,"Presented as a confirmed, already-aired broadcast, not speculation.",20,10,30,3,True,2,False
la-llamada-que-expuso-a-fifa,La llamada que expuso a FIFA,2026-07-10,la-lana,la-lana,5,False,published,2026-07-21 18:27:15.933831+00,2026-07-23 12:59:31.671+00,,False,True,39,,4,False,True,4,2026-07-10,0,0,0,False,True,True,FIFA;UEFA,intl_no_latam,judged,"Story concerns FIFA, Trump, and a US World Cup match; no LATAM/Mexico link mentioned.",update_context,judged,Adds governance analysis/context to the already-reported Balogun sanction reversal rather than a new structural or transactional event.,False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,False,judged,"Single governance story about FIFA/US, not framed as a multi-market commercial effect.",True,judged,Frames original governance questions ('¿Está realmente en riesgo el poder de Infantino?') beyond just reporting the event.,False,judged,"Events (Trump's call, FIFA's reversal) are presented as confirmed, including Trump's own confirmation.",10,15,25,2,False,0,False
seahawks-venta-record-nfl,La venta de los Seahawks apunta al récord histórico de la NFL,2026-07-10,industry-shots,noticias,3,False,published,2026-07-21 18:27:16.024767+00,2026-07-23 12:59:31.716+00,Guillermo Mejía,False,True,39,sm,2,False,True,4,2026-07-10,0,0,0,True,False,True,49ers;Broncos;Celtics;Commanders;NBA;NFL;Seahawks;Trail Blazers,intl_no_latam,judged,NFL franchise sale story (Seahawks/US) with no LATAM/Mexico link.,transaction_figures,judged,"Disclosed expected sale range of USD $9,000-11,000 million.",False,judged,No exclusivity claim in the text.,False,judged,No explicit reference to a prior Playbook story.,False,judged,Confined to the NFL/US market.,False,judged,Cites ESPN reporting rather than presenting Playbook's own analysis.,False,judged,"Reported as an active, confirmed sale process, not speculation, despite named bidders not yet finalized.",35,10,45,4,True,4,False
mexico-inglaterra-audiencia-record,México vs. Inglaterra rompió récords de audiencia en TV,2026-07-09,industry-shots,noticias,5,False,published,2026-07-21 18:27:16.071835+00,2026-08-01 10:18:06.674+00,Guillermo Mejía,False,True,40,lg,4,False,True,5,2026-07-09,0,0,0,True,False,True,FIFA,mexico,judged,Centers on a Mexico national-team match and its record audience within Mexico.,update_context,judged,"Reports new viewership records for the ongoing World Cup story; figures are audience numbers, not disclosed transaction values.",False,judged,No exclusivity claim made.,False,judged,No explicit reference to a prior Playbook article.,True,judged,Explicitly reports audience figures for both Mexico and the United States.,True,judged,"Text includes an ""Opinión de Play[book]"" section offering Playbook's own read on the numbers.",False,judged,"Reports confirmed viewership figures, not speculation.",45,21,66,6,True,5,False
netflix-disney-youtube-mundial-2030,"Netflix, Disney y YouTube quieren el Mundial en EE.UU. para 2030-2034",2026-07-09,industry-shots,noticias,4,False,published,2026-07-21 18:27:16.119056+00,2026-07-23 12:59:31.188+00,Guillermo Mejía,False,True,40,md,3,False,True,5,2026-07-09,0,0,0,True,True,True,FIFA,intl_no_latam,judged,US streaming-rights competition story; mentions English/Spanish-language rights bundling but names no specific LATAM/Mexico market.,transaction_figures,judged,"Discloses a potential deal value of up to US$2,000 million for the rights package.",False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,Focus is the US rights market; no other country's market is named as separately affected.,False,judged,Reports market speculation and figures without presenting an original Playbook estimate.,True,judged,"Uses conditional/speculative language: ""estarían dispuestos"" and ""podría alcanzar.""",35,0,35,3,False,0,False
mexico-mundial-clubes-2029,México confirma interés por el Mundial de Clubes 2029,2026-07-09,industry-shots,noticias,4,False,published,2026-07-21 18:27:16.170736+00,2026-07-23 12:59:31.145+00,Guillermo Mejía,False,True,40,md,3,False,True,5,2026-07-09,0,0,0,False,True,True,FIFA,mexico,judged,Mexican government/federation exploring a bid to host the 2029 Club World Cup.,update_context,judged,"Reports stated interest/exploration, not a confirmed structural decision or a transaction with figures.",False,judged,No exclusivity claim made.,False,judged,"References the 2026 World Cup aftermath generally, but does not cite a prior Playbook story specifically.",False,judged,Story is about Mexico's bid interest only; no other country's market is named.,False,judged,"Reports government statements as fact, no original Playbook estimate given.",False,judged,"Interest is confirmed by government officials (""confirmó que existe interés real""), not rumored.",45,9,54,5,True,5,False
coi-regreso-ruso-la2028,El COI abre la puerta al regreso ruso rumbo a LA 2028,2026-07-09,industry-shots,noticias,4,False,published,2026-07-21 18:27:16.220644+00,2026-08-01 10:18:06.621+00,Guillermo Mejía,False,True,40,md,3,False,True,5,2026-07-09,0,0,0,False,True,False,,intl_no_latam,judged,IOC/Russia Olympic governance story with no Mexico/LATAM connection.,structural,judged,"IOC provisionally lifted the suspension on the Russian Olympic Committee, a governance/regulatory action.",False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,No LATAM/Mexico market is implicated; story is Russia/IOC/LA2028 specific.,False,judged,Straight report of the IOC's decision and open questions.,False,judged,"Describes a decision the IOC has already taken (""levantó de manera provisional""), not a rumor.",45,5,50,5,True,5,False
volkswagen-bayern,Volkswagen evalúa vender su participación en el Bayern,2026-07-09,industry-shots,noticias,3,False,published,2026-07-21 18:27:16.272945+00,2026-07-23 12:59:31.235+00,Guillermo Mejía,False,True,40,sm,2,False,True,1,2026-07-09,0,0,0,True,True,True,Bayern,intl_no_latam,judged,Volkswagen/Bayern Munich sponsorship-stake story with no Mexico/LATAM connection.,structural,judged,"Concerns Volkswagen potentially divesting its 8.3% ownership stake in Bayern Munich, an ownership-change matter.",False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,Both Bayern Munich and VfB Stuttgart are within the same market (German football).,False,judged,Reports the company's evaluation as fact without an original Playbook estimate.,False,judged,"Reported as VW's own stated review process (""evalúa vender""), not framed with rumor language like ""se rumora"" or ""trascendió.""",45,15,60,6,True,5,False
futbol-europeo-40200m,"El fútbol europeo rompe la barrera de los €40,200m",2026-07-09,industry-shots,noticias,3,False,published,2026-07-21 18:27:16.418871+00,2026-07-23 12:59:31.278+00,Guillermo Mejía,False,True,40,sm,2,False,True,1,2026-07-09,0,0,0,True,False,True,Premier League,intl_no_latam,judged,"Deloitte report on European football revenue, no LATAM/Mexico mention in the text.",transaction_figures,judged,"Story is centered on disclosed revenue figures (€40,200m total, €21,600m from big-5 leagues).",False,judged,No claim of exclusivity or first-to-report.,False,judged,No reference to a prior Playbook story.,True,judged,Covers aggregate revenue across the 'cinco grandes ligas' spanning multiple European countries.,False,judged,Cites Deloitte's report rather than presenting Playbook's own analysis.,False,judged,"Figures presented as confirmed report data, not speculation.",35,15,50,5,True,5,False
sky-tv-abierta-uk,Sky compra TV abierta en UK para competir contra Netflix,2026-07-09,industry-shots,noticias,2,False,published,2026-07-21 18:27:16.463838+00,2026-07-23 12:59:31.322+00,Guillermo Mejía,False,True,40,sm,1,False,False,0,,,0,0,False,True,True,Premier League,intl_no_latam,judged,"UK story about Sky vs. Netflix/YouTube, no LATAM/Mexico link mentioned.",commercial_no_figures,judged,Sky buying free-to-air assets is a commercial/strategic move but no dollar figure is disclosed.,False,judged,No exclusivity claim in the text.,False,judged,No reference to a prior Playbook story.,False,judged,Confined to the UK market.,False,judged,"Straight reporting of Sky's strategy, no original Playbook estimate or framework.",False,judged,"Stated as a confirmed move, not framed as rumor.",20,9,29,2,False,0,False
canada-liga-femenil-private-equity,Canadá abre su liga femenil al private equity,2026-07-09,infinitas,infinitas,2,False,published,2026-07-21 18:27:16.509319+00,2026-07-23 12:59:31.376+00,Guillermo Mejía,False,True,40,,1,False,False,0,,,0,0,False,False,False,,intl_no_latam,judged,Story is about Canada's women's league and Spain's Liga F as a model; no LATAM/Mexico link.,structural,judged,"Opening the league's capital to private equity is an ownership-structure change, no figure disclosed.",False,judged,No exclusivity claim in the text.,False,judged,No reference to a prior Playbook story.,False,judged,"The reported event (Canada opening capital) is confined to Canada, despite mentioning a broader global trend.",False,judged,Describes a general trend without an original Playbook estimate or framework.,False,judged,"Presented as a confirmed decision, not speculation.",45,0,45,4,True,1,True
chelsea-strava,Chelsea se mete a Strava,2026-07-09,industry-shots,noticias,2,False,published,2026-07-21 18:27:16.555896+00,2026-08-01 10:18:06.717+00,Guillermo Mejía,False,True,40,sm,1,False,False,0,,,0,0,False,True,True,Chelsea;Premier League,intl_no_latam,judged,Chelsea (Premier League) story with no LATAM/Mexico mention.,commercial_no_figures,judged,A marketing/partnership move (joining Strava) with no dollar figure disclosed.,False,judged,"The 'primicia' claim is about Chelsea being first in English football, not Playbook being first to report.",False,judged,No reference to a prior Playbook story.,False,judged,Confined to Chelsea/English football.,False,judged,Reports the club's own announcement without Playbook's original analysis.,False,judged,"Confirmed by the club's official announcement, not speculation.",20,9,29,2,False,0,False
rogers-mlse-control-total,Rogers toma el control total de MLSE por USD $3.46bn,2026-07-07,industry-shots,noticias,3,False,published,2026-07-21 18:27:16.317273+00,2026-07-23 12:59:30.953+00,Guillermo Mejía,False,True,42,sm,2,False,True,2,2026-07-07,0,0,0,True,False,True,MLS;NBA;NHL;Raptors,intl_no_latam,judged,Canadian ownership deal (Rogers/MLSE) with no Mexico/LATAM connection.,structural,judged,"Rogers moves from partial to full (100%) ownership of MLSE, a direct ownership-structure change.",False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,Deal is confined to the Toronto/Canada sports portfolio.,False,judged,Straight report of the completed acquisition and its terms.,False,judged,"Describes a completed transaction (""Rogers completó la compra""), not a rumor.",45,10,55,5,True,2,False
atleti-metropolitano-conciertos,Atleti quiere que el Metropolitano sea venue de conciertos,2026-07-07,industry-shots,noticias,3,False,published,2026-07-21 18:27:16.369931+00,2026-08-01 10:18:06.569+00,Guillermo Mejía,False,True,42,sm,2,False,True,2,2026-07-07,0,0,0,False,True,True,Atlético,intl_no_latam,judged,Story about Atlético Madrid's stadium deal in Spain with no Mexico/LATAM link.,commercial_no_figures,judged,Extension of the Live Nation España partnership is announced without any disclosed dollar figure.,False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,Deal is specific to the Metropolitano stadium in Spain.,True,judged,"Includes an explicit ""Opinión de Playbook"" section arguing the strategic rationale for the deal.",False,judged,"Describes an agreement already extended, not a rumor.",20,15,35,3,True,2,False
pau-gasol-pone-55m-en-la-liga-f-y-una-cuarta-parte-de-los-clubes-dice-que-no,Pau Gasol pone €55M en la Liga F y una cuarta parte de los clubes dice que no,2026-07-05,infinitas,infinitas,4,False,published,2026-08-06 08:31:38.709298+00,2026-08-06 08:31:38.709298+00,Guillermo Mejía,False,True,44,,3,False,True,4,2026-07-05,0,0,0,True,False,True,Liga MX;Monterrey;Pachuca;Real Madrid,intl_no_latam,judged,Story about investment in Spain's Liga F with no Mexico/LATAM connection mentioned.,transaction_figures,judged,Discloses a €55M investment figure and the 35-49% revenue-share terms of the deal.,False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,Deal and its effects are confined to Spain's Liga F.,False,judged,"Describes the deal's terms and club reaction as reported fact, not an original Playbook estimate.",False,judged,"Deal is described as already approved by the clubs, not speculative.",35,10,45,4,True,4,False
industry-shots-djokovic-general-atlantic,Djokovic entra a General Atlantic para invertir en deporte,2026-06-30,industry-shots,noticias,2,False,published,2026-07-21 18:27:16.602544+00,2026-07-23 12:59:31.469+00,Guillermo Mejía,False,True,49,sm,1,False,True,9,2026-06-30,0,0,0,True,True,False,,intl_no_latam,judged,"Story about Djokovic joining a global private-equity firm, with no LATAM/Mexico link mentioned.",commercial_no_figures,judged,"Announces an advisory appointment; the only dollar figure given ($126bn AUM) describes the firm generally, not the value of this deal.",False,judged,No exclusivity claim made.,False,judged,No reference to a prior Playbook story.,False,judged,No explicit multiple countries/markets named as affected.,False,judged,Relays the firm's own quoted rationale rather than Playbook's original analysis.,False,judged,"Reports a confirmed, dated announcement (June 30, 2026).",20,11,31,3,True,9,False
industry-shots-karim-lopez-nba,Karim López puede cambiar el mercado NBA en México,2026-06-23,industry-shots,noticias,1,False,published,2026-07-21 18:27:16.651583+00,2026-07-23 12:59:31.515+00,Guillermo Mejía,False,True,56,sm,1,False,True,16,2026-06-23,0,0,0,False,True,True,NBA,mexico,judged,"Centers on Karim López, a Mexican prospect, and the NBA's market-building efforts specifically in Mexico.",update_context,judged,"Uses the draft news to add context to the NBA's ongoing Mexico market strategy (Capitanes, exhibition games); no new deal or structural event with its own figures.",False,judged,No exclusivity claim made.,False,judged,No explicit reference to a prior Playbook story.,False,judged,Focus is on the Mexico market for the NBA; no other market is named as also affected.,False,judged,Reports facts about the draft and NBA's Mexico activity without presenting an original Playbook estimate or framework.,False,judged,"Describes the draft outcome as a confirmed fact, not speculation.",45,9,54,5,True,16,False
londres-genero-55m-con-deporte-femenil-y-lo-convirtio-en-estrategia-de-ciudad,Londres generó £55M con deporte femenil y lo convirtió en estrategia de ciudad,2026-06-21,infinitas,infinitas,4,False,published,2026-08-06 08:31:38.826616+00,2026-08-06 08:31:38.826616+00,Guillermo Mejía,False,True,58,,2,False,True,18,2026-06-21,0,0,0,True,True,True,Liga MX;Monterrey,intl_no_latam,judged,Story about London's women's-sport economic impact with no Mexico or LATAM connection.,transaction_figures,judged,"Discloses specific monetary economic-impact figures (£55M total, £48.5M from the Rugby World Cup final).",False,judged,No exclusivity claim made.,False,judged,No reference to a previous Playbook story.,False,judged,All figures and events described are within London/UK only.,False,judged,"Figures are attributed to ""un análisis impulsado por la alcaldía de Londres,"" not to Playbook's own analysis.",False,judged,"Reports confirmed, already-published economic-impact data.",35,15,50,5,True,18,False
lana-pausa-hidratacion-timeout,¿La pausa de hidratación es el primer timeout comercial del fútbol?,2026-06-19,la-lana,la-lana,1,False,published,2026-07-21 18:27:16.699315+00,2026-08-01 10:17:49.108+00,Guillermo Mejía,False,True,60,,1,False,True,18,2026-06-19,0,0,0,False,True,True,FIFA;Liga MX;UEFA,intl_no_latam,judged,World Cup hydration-break/broadcast debate with no Mexico- or LATAM-specific detail in the given text.,update_context,judged,Adds commercial-angle context to an already-established FIFA hydration-pause rule rather than reporting a new deal or structural change.,False,judged,No exclusivity claim made.,False,judged,No explicit reference to a prior Playbook article.,True,judged,"Text notes the tournament is played across ""tres países"" (three host countries).",True,judged,"Poses and argues Playbook's own framing question (""es el primer timeout comercial del futbol?"").",False,judged,"Describes an established, already-implemented FIFA measure, not a rumor.",10,20,30,3,True,18,False
